,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT
0,1542,3760052155536,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_PIMENT_DOUX | AUT_EMB | NON_BIO,SCE_CLAS,CITRON_VERT_PIMENT_DOUX,NON_BIO,PF,100,AUT_EMB,1CT,STD,35.1,1563.3000000000006,3760052155536,AUT_EMB_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_PIMENT_DOUX_1CT_100G_*_NON_BIO,1542,AUT_SCE,1
824,2423,8076809573306,BARILLA,BARILLA | LEGUMES | PROVENCALE | POT | NON_BIO,LEGUMES,PROVENCALE,NON_BIO,MF,400,POT,3CT,PROMO,181621.9,258776.1,8076809573306,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_MF_PROVENCALE_3CT_400G_PK1_NON_BIO,2423,SAUCES_POUR_FECULENTS,1
825,2424,8076809541121,BARILLA,BARILLA | LEGUMES | PUTTANESCA | POT | NON_BIO,LEGUMES,PUTTANESCA,NON_BIO,MF,400,POT,1CT,STD,2353.2,1683.1999999999994,8076809541121,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_MF_PUTTANESCA_1CT_400G_*_NON_BIO,2424,SAUCES_POUR_FECULENTS,1
826,2425,8076809521543,BARILLA,BARILLA | LEGUMES | RICOTTA | POT | NON_BIO,LEGUMES,RICOTTA,NON_BIO,MF,400,POT,1CT,STD,4522.500000000001,6674.100000000001,8076809521543,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_MF_RICOTTA_1CT_400G_*_NON_BIO,2425,SAUCES_POUR_FECULENTS,1
827,2426,8076809570596,BARILLA,BARILLA | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,POT,1CT,STD,1758969.3,1531984.1,8076809570596,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_MF_TOMATE_CUI_1CT_400G_*_NON_BIO,2426,SAUCES_POUR_FECULENTS,1
828,2427,8076809574532,BARILLA,BARILLA | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,MF,400,POT,2CT,STD,570637.6000000001,25930.9,8076809574532,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_MF_TOMATE_CUI_2CT_400G_*_NON_BIO,2427,SAUCES_POUR_FECULENTS,1
829,2428,8076809521529,BARILLA,BARILLA | LEGUMES | ZUCCHINE_&_LEGUMES_GRILLES | POT | NON_BIO,LEGUMES,ZUCCHINE_&_LEGUMES_GRILLES,NON_BIO,MF,400,POT,1CT,STD,166420.1,106829.5,8076809521529,FECULENTS_POT_BARILLA_LEGUMES_MF_ZUCCHINE_&_LEGUMES_GRILLES_1CT_400G_*_NON_BIO,2428,SAUCES_POUR_FECULENTS,1
830,2429,8076809536622,BARILLA,BARILLA | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,PF,200,POT,1CT,STD,0.0,230.5,8076809536622,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_PF_ARRABIATA_1CT_200G_*_NON_BIO,2429,SAUCES_POUR_FECULENTS,1
831,2430,8076809535755,BARILLA,BARILLA | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,PF,200,POT,1CT,STD,2327051.2,2435810.1,8076809535755,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_PF_BASILIC_1CT_200G_*_NON_BIO,2430,SAUCES_POUR_FECULENTS,1
832,2431,8076809536875,BARILLA,BARILLA | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,PF,200,POT,2CT,PROMO,0.0,2.3,8076809536875,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_PF_BASILIC_2CT_200G_PRIX_NON_BIO,2431,SAUCES_POUR_FECULENTS,1
833,2432,8076809530668,BARILLA,BARILLA | LEGUMES | RICOTTA | POT | NON_BIO,LEGUMES,RICOTTA,NON_BIO,PF,200,POT,1CT,STD,1696122.7,1857431.5,8076809530668,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_PF_RICOTTA_1CT_200G_*_NON_BIO,2432,SAUCES_POUR_FECULENTS,1
834,2433,8076809531528,BARILLA,BARILLA | LEGUMES | RICOTTA | POT | NON_BIO,LEGUMES,RICOTTA,NON_BIO,PF,200,POT,1CT,STD,663.5000000000001,146.1,8076809531528,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_PF_RICOTTA_1CT_200G_*_NON_BIO,2433,SAUCES_POUR_FECULENTS,1
835,2434,8076809545921,BARILLA,BARILLA | LEGUMES | SICILIAN | POT | NON_BIO,LEGUMES,SICILIAN,NON_BIO,PF,200,POT,1CT,STD,0.0,0.0,8076809545921,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_PF_SICILIAN_1CT_200G_*_NON_BIO,2434,SAUCES_POUR_FECULENTS,1
836,2435,8076809535762,BARILLA,BARILLA | LEGUMES | TOM_CE_NAP | POT | NON_BIO,LEGUMES,TOM_CE_NAP,NON_BIO,PF,200,POT,1CT,STD,535084.8999999999,643291.2000000001,8076809535762,SAUCES_POUR_FECULENTS_POT_BARILLA_LEGUMES_PF_TOM_CE_NAP_1CT_200G_*_NON_BIO,2435,SAUCES_POUR_FECULENTS,1
837,2436,8076809542968,BARILLA,BARILLA | LEGUMES | TOMATES_CERISE_ARRABBIATA | POT | NON_BIO,LEGUMES,TOMATES_CERISE_ARRABBIATA,NON_BIO,PF,200,POT,1CT,STD,0.0,1.5,8076809542968,FECULENTS_POT_BARILLA_LEGUMES_PF_TOMATES_CERISE_ARRABBIATA_1CT_200G_*_NON_BIO,2436,SAUCES_POUR_FECULENTS,1
838,2437,8076809545396,BARILLA,BARILLA | PESTO | BASILIC_&_ROQUETTE | POT | NON_BIO,PESTO,BASILIC_&_ROQUETTE,NON_BIO,PF,190,POT,1CT,STD,3197322.1,2571618.0,8076809545396,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_BASILIC_&_ROQUETTE_1CT_190G_*_NON_BIO,2437,SAUCES_POUR_FECULENTS,1
839,2438,8076809546676,BARILLA,BARILLA | PESTO | BASILIC_&_ROQUETTE | POT | NON_BIO,PESTO,BASILIC_&_ROQUETTE,NON_BIO,PF,190,POT,2CT,STD,0.0,0.0,8076809546676,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_BASILIC_&_ROQUETTE_2CT_190G_*_NON_BIO,2438,SAUCES_POUR_FECULENTS,1
840,2439,8076809517881,BARILLA,BARILLA | PESTO | PEST_NOIX_RICO | POT | NON_BIO,PESTO,PEST_NOIX_RICO,NON_BIO,PF,190,POT,1CT,STD,3788.3,3924.400000000001,8076809517881,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PEST_NOIX_RICO_1CT_190G_*_NON_BIO,2439,SAUCES_POUR_FECULENTS,1
841,2440,8076809540087,BARILLA,BARILLA | PESTO | PEST_NOIX_RICO | POT | NON_BIO,PESTO,PEST_NOIX_RICO,NON_BIO,PF,190,POT,1CT,STD,0.0,0.0,8076809540087,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PEST_NOIX_RICO_1CT_190G_*_NON_BIO,2440,SAUCES_POUR_FECULENTS,1
842,2441,8076809541107,BARILLA,BARILLA | PESTO | PEST_OIG_DX | POT | NON_BIO,PESTO,PEST_OIG_DX,NON_BIO,PF,200,POT,1CT,STD,0.0,0.0,8076809541107,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PEST_OIG_DX_1CT_200G_*_NON_BIO,2441,SAUCES_POUR_FECULENTS,1
843,2442,8076809517751,BARILLA,BARILLA | PESTO | PESTO_CALABRESE | POT | NON_BIO,PESTO,PESTO_CALABRESE,NON_BIO,PF,190,POT,1CT,STD,14701.7,4284.1,8076809517751,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_CALABRESE_1CT_190G_*_NON_BIO,2442,SAUCES_POUR_FECULENTS,1
844,2443,8076809523547,BARILLA,BARILLA | PESTO | PESTO_RGE | POT | NON_BIO,PESTO,PESTO_RGE,NON_BIO,PF,200,POT,1CT,STD,8849851.799999999,7921644.1,8076809523547,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_RGE_1CT_200G_*_NON_BIO,2443,SAUCES_POUR_FECULENTS,1
845,2444,8076809538008,BARILLA,BARILLA | PESTO | PESTO_RGE | POT | NON_BIO,PESTO,PESTO_RGE,NON_BIO,PF,200,POT,2CT,STD,677282.4,565454.8999999999,8076809538008,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_RGE_2CT_200G_*_NON_BIO,2444,SAUCES_POUR_FECULENTS,1
846,2445,8076809568067,BARILLA,BARILLA | PESTO | PESTO_RUSTICO_AUBERGINE_AUX_HE | POT | NON_BIO,PESTO,PESTO_RUSTICO_AUBERGINE_AUX_HE,NON_BIO,PF,175,POT,1CT,STD,200.6,11806.5,8076809568067,FECULENTS_POT_BARILLA_PESTO_PF_PESTO_RUSTICO_AUBERGINE_AUX_HE_1CT_175G_*_NON_BIO,2445,SAUCES_POUR_FECULENTS,1
847,2446,8076809576598,BARILLA,BARILLA | PESTO | PESTO_RUSTICO_BASILICO_&_ZUCCH | POT | NON_BIO,PESTO,PESTO_RUSTICO_BASILICO_&_ZUCCH,NON_BIO,PF,200,POT,1CT,STD,455190.00000000006,0.0,8076809576598,FECULENTS_POT_BARILLA_PESTO_PF_PESTO_RUSTICO_BASILICO_&_ZUCCH_1CT_200G_*_NON_BIO,2446,SAUCES_POUR_FECULENTS,1
848,2447,8076809568074,BARILLA,BARILLA | PESTO | PESTO_RUSTICO_LEGUMES_MEDITERA | POT | NON_BIO,PESTO,PESTO_RUSTICO_LEGUMES_MEDITERA,NON_BIO,PF,175,POT,1CT,STD,149731.0,318132.99999999994,8076809568074,FECULENTS_POT_BARILLA_PESTO_PF_PESTO_RUSTICO_LEGUMES_MEDITERA_1CT_175G_*_NON_BIO,2447,SAUCES_POUR_FECULENTS,1
849,2448,8076809576581,BARILLA,BARILLA | PESTO | PESTO_RUSTICO_MEDITERRANEO | POT | NON_BIO,PESTO,PESTO_RUSTICO_MEDITERRANEO,NON_BIO,PF,200,POT,1CT,STD,128527.0,0.0,8076809576581,FECULENTS_POT_BARILLA_PESTO_PF_PESTO_RUSTICO_MEDITERRANEO_1CT_200G_*_NON_BIO,2448,SAUCES_POUR_FECULENTS,1
850,2449,8076809576574,BARILLA,BARILLA | PESTO | PESTO_RUSTICO_POMODORI_SECCHI | POT | NON_BIO,PESTO,PESTO_RUSTICO_POMODORI_SECCHI,NON_BIO,PF,200,POT,1CT,STD,313501.5,0.0,8076809576574,FECULENTS_POT_BARILLA_PESTO_PF_PESTO_RUSTICO_POMODORI_SECCHI_1CT_200G_*_NON_BIO,2449,SAUCES_POUR_FECULENTS,1
851,2450,8076809568050,BARILLA,BARILLA | PESTO | PESTO_RUSTICO_TOMATES_SECHEES | POT | NON_BIO,PESTO,PESTO_RUSTICO_TOMATES_SECHEES,NON_BIO,PF,175,POT,1CT,STD,407613.9,766990.4999999999,8076809568050,FECULENTS_POT_BARILLA_PESTO_PF_PESTO_RUSTICO_TOMATES_SECHEES_1CT_175G_*_NON_BIO,2450,SAUCES_POUR_FECULENTS,1
852,2451,8076809541091,BARILLA,BARILLA | PESTO | PESTO_TOM_SECHE | POT | NON_BIO,PESTO,PESTO_TOM_SECHE,NON_BIO,PF,200,POT,1CT,STD,190485.5,223772.70000000004,8076809541091,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_TOM_SECHE_1CT_200G_*_NON_BIO,2451,SAUCES_POUR_FECULENTS,1
853,2452,8076809572569,BARILLA,BARILLA | PESTO | PESTO_VEGAN | POT | NON_BIO,PESTO,PESTO_VEGAN,NON_BIO,PF,195,POT,1CT,STD,696842.1000000001,512654.1,8076809572569,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_VEGAN_1CT_195G_*_NON_BIO,2452,SAUCES_POUR_FECULENTS,1
854,2453,8076809545938,BARILLA,BARILLA | PESTO | PESTO_VERD | POT | NON_BIO,PESTO,PESTO_VERD,NON_BIO,PF,135,POT,1CT,STD,0.0,0.0,8076809545938,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_VERD_1CT_135G_*_NON_BIO,2453,SAUCES_POUR_FECULENTS,1
855,2454,8076809513746,BARILLA,BARILLA | PESTO | PESTO_VERD | POT | NON_BIO,PESTO,PESTO_VERD,NON_BIO,PF,190,POT,1CT,STD,5988.200000000003,6.3,8076809513746,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_VERD_1CT_190G_*_NON_BIO,2454,SAUCES_POUR_FECULENTS,1
856,2455,8076809513753,BARILLA,BARILLA | PESTO | PESTO_VERD | POT | NON_BIO,PESTO,PESTO_VERD,NON_BIO,PF,190,POT,1CT,STD,10428060.8,9563478.3,8076809513753,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_VERD_1CT_190G_*_NON_BIO,2455,SAUCES_POUR_FECULENTS,1
857,2456,8076809537995,BARILLA,BARILLA | PESTO | PESTO_VERD | POT | NON_BIO,PESTO,PESTO_VERD,NON_BIO,PF,190,POT,2CT,PROMO,790738.2999999998,655711.1000000001,8076809537995,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_PESTO_VERD_2CT_190G_PRIX_NON_BIO,2456,SAUCES_POUR_FECULENTS,1
858,2457,8076809543088,BARILLA,BARILLA | PESTO | TOM_SECHE | POT | NON_BIO,PESTO,TOM_SECHE,NON_BIO,PF,200,POT,2CT,STD,0.0,0.0,8076809543088,SAUCES_POUR_FECULENTS_POT_BARILLA_PESTO_PF_TOM_SECHE_2CT_200G_*_NON_BIO,2457,SAUCES_POUR_FECULENTS,1
859,2458,8076809513418,BARILLA,BARILLA | SCE_POISSON | THON | POT | NON_BIO,SCE_POISSON,THON,NON_BIO,MF,400,POT,1CT,STD,1333.9999999999998,1178.1,8076809513418,SAUCES_POUR_FECULENTS_POT_BARILLA_SCE_POISSON_MF_THON_1CT_400G_*_NON_BIO,2458,SAUCES_POUR_FECULENTS,1
860,2460,3229820794464,BJORG,BJORG | BIO | BOLOGNESE_VEGETALE | POT | BIO,BIO,BOLOGNESE_VEGETALE,BIO,PF,250,POT,1CT,PROMO,71510.4,132910.4,3229820794464,POUR_FECULENTS_POT_AUT_FAB_BJORG_BIO_PF_BOLOGNESE_VEGETALE_1CT_250G_*_BIO,2460,SAUCES_POUR_FECULENTS,1
861,2461,3229820790763,BJORG,BJORG | BIO | CHAMPIGNON | POT | BIO,BIO,CHAMPIGNON,BIO,PF,280,POT,1CT,STD,5.9,1042.7,3229820790763,SAUCES_POUR_FECULENTS_POT_AUT_FAB_BJORG_BIO_PF_CHAMPIGNON_1CT_280G_*_BIO,2461,SAUCES_POUR_FECULENTS,1
862,2462,3229820790770,BJORG,BJORG | BIO | CURRY | POT | BIO,BIO,CURRY,BIO,PF,280,POT,1CT,STD,3.4,1175.9,3229820790770,SAUCES_POUR_FECULENTS_POT_AUT_FAB_BJORG_BIO_PF_CURRY_1CT_280G_*_BIO,2462,SAUCES_POUR_FECULENTS,1
863,2464,3033710043934,BUITONI,BUITONI | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,MF,420,POT,1CT,STD,0.0,0.0,3033710043934,FECULENTS_POT_ZAPETTI_BUITONI_BOLO_CLASSIQUE_MF_BOLOGNAISE_1CT_420G_*_NON_BIO,2464,SAUCES_POUR_FECULENTS,1
864,2465,3033710068746,BUITONI,BUITONI | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,PF,250,POT,1CT,STD,0.0,0.0,3033710068746,SAUCES_POUR_FECULENTS_POT_ZAPETTI_BUITONI_LEGUMES_PF_BASILIC_1CT_250G_*_NON_BIO,2465,SAUCES_POUR_FECULENTS,1
865,2466,3033710068524,BUITONI,BUITONI | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,PF,250,POT,1CT,STD,0.0,1.5,3033710068524,POUR_FECULENTS_POT_ZAPETTI_BUITONI_LEGUMES_PF_NAPOLITAIN_1CT_250G_*_NON_BIO,2466,SAUCES_POUR_FECULENTS,1
866,2467,3033710068623,BUITONI,BUITONI | LEGUMES | PARMESAN | POT | NON_BIO,LEGUMES,PARMESAN,NON_BIO,PF,250,POT,1CT,STD,0.0,3.7,3033710068623,SAUCES_POUR_FECULENTS_POT_ZAPETTI_BUITONI_LEGUMES_PF_PARMESAN_1CT_250G_*_NON_BIO,2467,SAUCES_POUR_FECULENTS,1
867,2469,3051030036177,CASERTA,CASERTA | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,MF,350,POT,1CT,STD,4119.5999999999985,3520.300000000001,3051030036177,FECULENTS_POT_AUT_FAB_CASERTA_BOLO_CLASSIQUE_MF_BOLOGNAISE_1CT_350G_*_NON_BIO,2469,SAUCES_POUR_FECULENTS,1
868,2470,3051030038249,CASERTA,CASERTA | LEGUMES | SIMPLISSIM | POT | NON_BIO,LEGUMES,SIMPLISSIM,NON_BIO,GF,690,POT,1CT,STD,14399.1,12298.100000000002,3051030038249,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_GF_SIMPLISSIM_1CT_690G_*_NON_BIO,2470,SAUCES_POUR_FECULENTS,1
869,2471,3051030004992,CASERTA,CASERTA | LEGUMES | TOMATE_CUI | POT | NON_BIO,LEGUMES,TOMATE_CUI,NON_BIO,GF,680,POT,1CT,STD,19251.1,18879.2,3051030004992,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_GF_TOMATE_CUI_1CT_680G_*_NON_BIO,2471,SAUCES_POUR_FECULENTS,1
870,2472,3051030036153,CASERTA,CASERTA | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,350,POT,1CT,STD,5383.700000000002,3691.599999999999,3051030036153,SAUCES_POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_MF_BASILIC_1CT_350G_*_NON_BIO,2472,SAUCES_POUR_FECULENTS,1
871,2473,3051030037587,CASERTA,CASERTA | LEGUMES | BRUSCHETTA | POT | NON_BIO,LEGUMES,BRUSCHETTA,NON_BIO,MF,350,POT,1CT,STD,2002.1,1356.9,3051030037587,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_MF_BRUSCHETTA_1CT_350G_*_NON_BIO,2473,SAUCES_POUR_FECULENTS,1
872,2474,3051030037570,CASERTA,CASERTA | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,MF,350,POT,1CT,STD,3394.0000000000005,3056.2,3051030037570,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_MF_NAPOLITAIN_1CT_350G_*_NON_BIO,2474,SAUCES_POUR_FECULENTS,1
873,2475,3051030036160,CASERTA,CASERTA | LEGUMES | PRIMAVERA | POT | NON_BIO,LEGUMES,PRIMAVERA,NON_BIO,MF,370,POT,1CT,STD,1473.4,1434.5,3051030036160,POUR_FECULENTS_POT_AUT_FAB_CASERTA_LEGUMES_MF_PRIMAVERA_1CT_370G_*_NON_BIO,2475,SAUCES_POUR_FECULENTS,1
874,2477,8001440124204,CIRIO,CIRIO | BOLO_CLASSIQUE | RAGU_BOLOGNESE | POT | NON_BIO,BOLO_CLASSIQUE,RAGU_BOLOGNESE,NON_BIO,MF,420,POT,1CT,STD,31010.6,53721.6,8001440124204,POUR_FECULENTS_POT_CIRIO_BOLO_CLASSIQUE_MF_RAGU_BOLOGNESE_1CT_420G_*_NON_BIO,2477,SAUCES_POUR_FECULENTS,1
875,2478,8001440124150,CIRIO,CIRIO | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,420,POT,1CT,STD,26741.80000000001,36673.0,8001440124150,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_ARRABIATA_1CT_420G_*_NON_BIO,2478,SAUCES_POUR_FECULENTS,1
876,2479,8001440124181,CIRIO,CIRIO | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,420,POT,1CT,STD,26285.7,34366.0,8001440124181,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_BASILIC_1CT_420G_*_NON_BIO,2479,SAUCES_POUR_FECULENTS,1
877,2480,8001440128318,CIRIO,CIRIO | LEGUMES | LEGUME | POT | NON_BIO,LEGUMES,LEGUME,NON_BIO,MF,350,POT,1CT,STD,24227.7,40141.9,8001440128318,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_LEGUME_1CT_350G_*_NON_BIO,2480,SAUCES_POUR_FECULENTS,1
878,2481,8001440124167,CIRIO,CIRIO | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,MF,420,POT,1CT,STD,21009.3,26221.599999999995,8001440124167,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_NAPOLITAIN_1CT_420G_*_NON_BIO,2481,SAUCES_POUR_FECULENTS,1
879,2482,8001440128325,CIRIO,CIRIO | LEGUMES | OLIV_CAPRE | POT | NON_BIO,LEGUMES,OLIV_CAPRE,NON_BIO,MF,350,POT,1CT,STD,18821.7,29697.30000000001,8001440128325,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_OLIV_CAPRE_1CT_350G_*_NON_BIO,2482,SAUCES_POUR_FECULENTS,1
880,2483,8001440129056,CIRIO,CIRIO | LEGUMES | PARMESAN | POT | NON_BIO,LEGUMES,PARMESAN,NON_BIO,MF,350,POT,1CT,STD,22717.4,45871.0,8001440129056,SAUCES_POUR_FECULENTS_POT_CIRIO_LEGUMES_MF_PARMESAN_1CT_350G_*_NON_BIO,2483,SAUCES_POUR_FECULENTS,1
881,2486,8001250219114,DE_CECCO,DE_CECCO | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,MF,400,POT,1CT,STD,273.9,329.99999999999994,8001250219114,FECULENTS_POT_AUT_FAB_DE_CECCO_BOLO_CLASSIQUE_MF_BOLOGNAISE_1CT_400G_*_NON_BIO,2486,SAUCES_POUR_FECULENTS,1
882,2487,8001250129116,DE_CECCO,DE_CECCO | BOLO_CLASSIQUE | BOLOGNESE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNESE,NON_BIO,MF,400,POT,1CT,STD,512.8,699.4,8001250129116,FECULENTS_POT_AUT_FAB_DE_CECCO_BOLO_CLASSIQUE_MF_BOLOGNESE_1CT_400G_*_NON_BIO,2487,SAUCES_POUR_FECULENTS,1
883,2488,8001250909114,DE_CECCO,DE_CECCO | BOLO_CLASSIQUE | BOLOGNAISE | POT | NON_BIO,BOLO_CLASSIQUE,BOLOGNAISE,NON_BIO,PF,190,POT,1CT,STD,53917.89999999999,57358.2,8001250909114,FECULENTS_POT_AUT_FAB_DE_CECCO_BOLO_CLASSIQUE_PF_BOLOGNAISE_1CT_190G_*_NON_BIO,2488,SAUCES_POUR_FECULENTS,1
884,2489,8001250219145,DE_CECCO,DE_CECCO | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,400,POT,1CT,STD,163.70000000000005,200.0,8001250219145,POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_MF_ARRABIATA_1CT_400G_*_NON_BIO,2489,SAUCES_POUR_FECULENTS,1
885,2490,8001250129147,DE_CECCO,DE_CECCO | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,400,POT,1CT,STD,875.5,837.0000000000001,8001250129147,POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_MF_ARRABIATA_1CT_400G_*_NON_BIO,2490,SAUCES_POUR_FECULENTS,1
886,2491,8001250219152,DE_CECCO,DE_CECCO | LEGUMES | HUILE_D'OLIVE_VIERGE_EXTRA | POT | NON_BIO,LEGUMES,HUILE_D'OLIVE_VIERGE_EXTRA,NON_BIO,MF,400,POT,1CT,STD,751.0000000000001,590.7,8001250219152,POT_AUT_FAB_DE_CECCO_LEGUMES_MF_HUILE_D'OLIVE_VIERGE_EXTRA_1CT_400G_*_NON_BIO,2491,SAUCES_POUR_FECULENTS,1
887,2492,8001250219169,DE_CECCO,DE_CECCO | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,MF,400,POT,1CT,STD,511.1999999999999,585.8999999999999,8001250219169,POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_MF_NAPOLITAIN_1CT_400G_*_NON_BIO,2492,SAUCES_POUR_FECULENTS,1
888,2493,8001250129130,DE_CECCO,DE_CECCO | LEGUMES | OLIVE | POT | NON_BIO,LEGUMES,OLIVE,NON_BIO,MF,400,POT,1CT,STD,475.80000000000007,485.2,8001250129130,SAUCES_POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_MF_OLIVE_1CT_400G_*_NON_BIO,2493,SAUCES_POUR_FECULENTS,1
889,2494,8001250219138,DE_CECCO,DE_CECCO | LEGUMES | SICILIEN | POT | NON_BIO,LEGUMES,SICILIEN,NON_BIO,MF,400,POT,1CT,STD,241.5,434.1,8001250219138,POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_MF_SICILIEN_1CT_400G_*_NON_BIO,2494,SAUCES_POUR_FECULENTS,1
890,2495,8001250219121,DE_CECCO,DE_CECCO | LEGUMES | VERDURE | POT | NON_BIO,LEGUMES,VERDURE,NON_BIO,MF,400,POT,1CT,STD,211.1,148.4,8001250219121,SAUCES_POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_MF_VERDURE_1CT_400G_*_NON_BIO,2495,SAUCES_POUR_FECULENTS,1
891,2496,8001250069146,DE_CECCO,DE_CECCO | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,PF,200,POT,1CT,STD,90387.3,99789.9,8001250069146,POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_PF_ARRABIATA_1CT_200G_*_NON_BIO,2496,SAUCES_POUR_FECULENTS,1
892,2497,8001250069160,DE_CECCO,DE_CECCO | LEGUMES | NAPOLITAIN | POT | NON_BIO,LEGUMES,NAPOLITAIN,NON_BIO,PF,200,POT,1CT,STD,73342.4,81954.0,8001250069160,POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_PF_NAPOLITAIN_1CT_200G_*_NON_BIO,2497,SAUCES_POUR_FECULENTS,1
893,2498,8001250069139,DE_CECCO,DE_CECCO | LEGUMES | SICILIEN | POT | NON_BIO,LEGUMES,SICILIEN,NON_BIO,PF,200,POT,1CT,STD,67570.19999999997,78256.9,8001250069139,POUR_FECULENTS_POT_AUT_FAB_DE_CECCO_LEGUMES_PF_SICILIEN_1CT_200G_*_NON_BIO,2498,SAUCES_POUR_FECULENTS,1
