,CATEGORY,MKT_SEGMENT,KPI,EAN13_num,MARQUE,RECETTES,ORGANIC,WEIGHT_num,EMBALLAGE,GAMME,FORMAT,COMPTE,STD/PROMO,ITEM,CAM AN-1,DERNIER CAM,4 S 28/01/18,4 S 25/02/18,4 S 25/03/18,4 S 22/04/18,4 S 20/05/18,4 S 17/06/18,4 S 15/07/18,4 S 12/08/18,4 S 09/09/18,4 S 07/10/18,4 S 04/11/18,4 S 02/12/18,4 S 30/12/18,4 S 27/01/19,4 S 24/02/19,4 S 24/03/19,4 S 21/04/19,4 S 19/05/19,4 S 16/06/19,4 S 14/07/19,4 S 11/08/19,4 S 08/09/19,4 S 06/10/19,4 S 03/11/19,4 S 01/12/19,4 S 29/12/19,EAN13,WEIGHT,NIELSEN_DESCRIPTION,INITIAL_INDEX
9819,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,3038359003226,PANZANI,RICOTTA,0,190,POT,PESTO,PF,1CT,STD,3038359003226,0.3200000000000001,0.03333333333333333,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.1,0.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3038359003226.0,190.0,SAUCES POUR FECULENTS POT PANZANI SA PANZANI PESTO PF RICOTTA 1CT 190G * NON BIO,10538
9838,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001310161056,POLLI,PEST SICIL,0,190,POT,PESTO,PF,1CT,STD,8001310161056,0.0846153846153846,0.08461538461538462,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.2,0.2,0.1,0.1,8001310161056.0,190.0,SAUCES POUR FECULENTS POT AUT FAB POLLI PESTO PF PEST SICIL 1CT 190G * NON BIO,10558
9839,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001310100512,POLLI,PESTO ALLA CALABRESE,0,190,POT,PESTO,PF,1CT,STD,8001310100512,0.02307692307692308,0.07692307692307691,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,8001310100512.0,190.0,FECULENTS POT AUT FAB POLLI PESTO PF PESTO ALLA CALABRESE 1CT 190G * NON BIO,10559
9840,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,80482420,POLLI,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,0000080482420,0.1,0.1076923076923077,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,80482420.0,190.0,SAUCES POUR FECULENTS POT AUT FAB POLLI PESTO PF PESTO VERD 1CT 190G * NON BIO,10560
9847,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,3660861901488,RIVOIRE & CARRET,PESTO VERT,0,190,POT,PESTO,PF,1CT,STD,3660861901488,0.1,1.3846153846153846,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4,2.0,3660861901488.0,190.0,FECULENTS POT PASTACORP RIVOIRE & CARRET PESTO PF PESTO VERT 1CT 190G * NON BIO,10568
9852,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8008343279956,RUMMO,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8008343279956,0.41538461538461535,0.31538461538461543,1.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.4,0.2,0.4,0.3,0.4,0.2,0.5,0.4,0.3,0.2,0.3,0.3,0.4,0.2,0.2,8008343279956.0,190.0,SAUCES POUR FECULENTS POT AUT FAB RUMMO PESTO PF PESTO RGE 1CT 190G * NON BIO,10574
9853,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8008343279963,RUMMO,PESTO VERD,0,185,POT,PESTO,PF,1CT,STD,8008343279963,0.38461538461538464,0.3461538461538461,1.5,0.5,0.4,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.4,0.2,0.5,0.3,0.4,0.3,0.5,0.4,0.3,0.3,0.3,0.4,0.4,0.2,0.2,8008343279963.0,185.0,SAUCES POUR FECULENTS POT AUT FAB RUMMO PESTO PF PESTO VERD 1CT 185G * NON BIO,10575
9930,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060029170,SACLA,PEST ARTIC,0,470,POT,PESTO,MF,1CT,STD,8001060029170,1.8,2.4,0.0,3.0,2.8,1.9,1.9,1.8,1.8,1.7,1.9,1.6,1.2,1.4,0.6,2.4,0.0,0.0,2.0,0.0,2.2,3.6,3.5,2.9,2.0,1.8,1.8,1.8,8001060029170.0,470.0,SAUCES POUR FECULENTS POT SACLA PESTO MF PEST ARTIC 1CT 470G * NON BIO,10653
9931,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060019959,SACLA,PESTO TRUFFE NR,0,190,POT,PESTO,MF,1CT,STD,8001060019959,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8001060019959.0,190.0,SAUCES POUR FECULENTS POT SACLA PESTO MF PESTO TRUFFE NR 1CT 190G * NON BIO,10654
9932,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060013346,SACLA,PESTO AIL OURS,0,190,POT,PESTO,PF,1CT,STD,8001060013346,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8001060013346.0,190.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO AIL OURS 1CT 190G * NON BIO,10655
9933,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060032996,SACLA,PESTO BASILIC & TOFU & CHANVRE,1,190,POT,PESTO,PF,1CT,STD,8001060032996,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001060032996.0,190.0,POUR FECULENTS POT SACLA PESTO PF PESTO BASILIC & TOFU & CHANVRE 1CT 190G * BIO,10656
9934,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060021860,SACLA,PESTO DES ANGES,0,190,POT,PESTO,PF,1CT,STD,8001060021860,0.1307692307692308,0.13846153846153852,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.4,0.3,0.2,0.1,0.1,0.1,8001060021860.0,190.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO DES ANGES 1CT 190G * NON BIO,10657
9935,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060019942,SACLA,PESTO ENFER,0,190,POT,PESTO,PF,1CT,STD,8001060019942,0.1,0.11538461538461542,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,8001060019942.0,190.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO ENFER 1CT 190G * NON BIO,10658
9936,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060013315,SACLA,PESTO RGE,-1,0,POT,PESTO,PF,1CT,PROMO,8001060013315,0.4076923076923077,0.3999999999999999,0.4,0.5,0.3,0.4,0.3,0.3,0.3,1.0,0.3,0.7,0.5,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.9,0.6,0.4,0.1,1.4,0.9,8001060013315.0,,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO RGE 1CT 290G +100 NON BIO,10659
9937,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060000261,SACLA,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8001060000261,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8001060000261.0,190.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO RGE 1CT 190G * NON BIO,10660
9938,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060033009,SACLA,PESTO ROSSO & GINGEMBRE CONFIT,1,190,POT,PESTO,PF,1CT,STD,8001060033009,0.07777777777777778,0.053846153846153835,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8001060033009.0,190.0,POUR FECULENTS POT SACLA PESTO PF PESTO ROSSO & GINGEMBRE CONFIT 1CT 190G * BIO,10661
9939,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060033016,SACLA,PESTO ROSSO PECORINO ROMANO &,0,190,POT,PESTO,PF,1CT,STD,8001060033016,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8001060033016.0,190.0,FECULENTS POT SACLA PESTO PF PESTO ROSSO PECORINO ROMANO & 1CT 190G * NON BIO,10662
9940,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060032781,SACLA,PESTO ROSSO TOFU & BAIES DE GO,1,190,POT,PESTO,PF,1CT,STD,8001060032781,0.018181818181818184,0.061538461538461535,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8001060032781.0,190.0,POUR FECULENTS POT SACLA PESTO PF PESTO ROSSO TOFU & BAIES DE GO 1CT 190G * BIO,10663
9941,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060033245,SACLA,PESTO VEGETARIEN,0,190,POT,PESTO,PF,1CT,STD,8001060033245,1.1076923076923078,1.1666666666666667,2.7,2.8,0.8,0.5,0.6,1.2,0.4,0.5,1.1,1.1,0.9,1.1,0.7,1.0,1.2,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001060033245.0,190.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO VEGETARIEN 1CT 190G * NON BIO,10664
9942,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060024564,SACLA,PESTO VERD,-1,0,POT,PESTO,PF,1CT,PROMO,8001060024564,0.2333333333333333,0.5714285714285714,0.1,0.1,0.3,0.1,0.4,0.0,0.4,0.4,0.4,0.1,0.0,0.2,0.3,0.2,0.0,1.0,0.0,0.8,0.0,0.0,0.9,0.5,0.3,0.0,0.0,0.3,8001060024564.0,,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO VERD 1CT 240G %25 NON BIO,10665
9943,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060013308,SACLA,PESTO VERD,-1,0,POT,PESTO,PF,1CT,PROMO,8001060013308,0.7076923076923075,0.5615384615384615,0.7,0.2,0.2,0.2,0.5,0.1,1.5,1.8,0.8,1.5,0.8,0.4,0.5,0.5,0.3,0.3,0.3,0.3,0.4,0.4,1.3,0.6,0.5,0.4,0.9,1.1,8001060013308.0,,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO VERD 1CT 290G %50 NON BIO,10666
9944,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060375109,SACLA,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,8001060375109,0.29999999999999993,0.2769230769230769,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,8001060375109.0,190.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO VERD 1CT 190G * NON BIO,10667
9945,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060034785,SACLA,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,8001060034785,0.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8001060034785.0,190.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO VERD 1CT 190G * NON BIO,10668
9946,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8001060035836,SACLA,PESTO VERD,0,290,POT,PESTO,PF,1CT,STD,8001060035836,0.0,0.4888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.5,0.5,0.6,0.6,0.3,0.3,0.3,8001060035836.0,290.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO VERD 1CT 290G * NON BIO,10669
9949,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,8000483300132,VICTORIA,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,8000483300132,0.1461538461538462,0.1153846153846154,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,8000483300132.0,190.0,SAUCES POUR FECULENTS POT VICTORIA PESTO PF PESTO VERD 1CT 190G * NON BIO,10673
10003,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,3337730908359,AUT MQ,PESTO RGE,0,100,TUB,PESTO,PF,1CT,STD,3337730908359,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3337730908359.0,100.0,SAUCES POUR FECULENTS TUB AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 100G * NON BIO,10731
10004,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,3337730908380,AUT MQ,PESTO VERD,0,100,TUB,PESTO,PF,1CT,STD,3337730908380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337730908380.0,100.0,SAUCES POUR FECULENTS TUB AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 100G * NON BIO,10732
10021,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH   Pondérées,3038359005657,PANZANI,PESTO VERD,0,160,TUB,PESTO,PF,1CT,STD,3038359005657,0.16153846153846152,0.13846153846153847,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,3038359005657.0,160.0,POUR FECULENTS TUB PANZANI SA PANZANI PESTO PF PESTO VERD 1CT 160G * NON BIO,10755
10255,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3038359009204,PANZANI,PEST BASIL PARM,0,120,COUPELLE,PESTO,PF,1CT,STD,3038359009204,0.0,0.8333307153403914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8329268292682928,0.8333910633875997,0.8333636943255306,0.833297573857072,0.8333038634957122,0.8333333333333335,0.8333534925914727,0.8333159902878946,0.8333725226738328,3038359009204.0,120.0,COUPELLE PANZANI SA PANZANI PESTO PF PEST BASIL PARM 1CT 120G * NON BIO,11040
10256,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3038359009211,PANZANI,PESTO TOM SECHE,0,120,COUPELLE,PESTO,PF,1CT,STD,3038359009211,0.0,0.833262789841737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325358851674642,0.8335766423357666,0.8332129963898917,0.8331756357185098,0.8331226295828067,0.8335854765506809,0.8331562974203337,0.8330218068535825,0.8335488505747128,3038359009211.0,120.0,COUPELLE PANZANI SA PANZANI PESTO PF PESTO TOM SECHE 1CT 120G * NON BIO,11041
10258,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3021690018899,ZAPETTI BUITONI,PESTO VERD,0,40,DOSE,PESTO,FI,3CT,STD,3021690018899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021690018899.0,40.0,FECULENTS DOSE ZAPETTI ZAPETTI BUITONI PESTO FI PESTO VERD 3CT 40G * NON BIO,11046
10261,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,8076809542012,BARILLA,PESTO VERD,0,500,DOY PAC,PESTO,MF,1CT,STD,8076809542012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8076809542012.0,500.0,SAUCES POUR FECULENTS DOY PAC BARILLA PESTO MF PESTO VERD 1CT 500G * NON BIO,11052
10264,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3038352870207,PANZANI,PESTO VERD,0,1000,DOY PAC,PESTO,TGF,1CT,STD,3038352870207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038352870207.0,1000.0,FECULENTS DOY PAC PANZANI SA PANZANI PESTO TGF PESTO VERD 1CT 1000G * NON BIO,11059
10274,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3038359001611,PANZANI,PESTO RGE,0,265,FLA PLAS,PESTO,PF,1CT,STD,3038359001611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038359001611.0,265.0,POUR FECULENTS FLA PLAS PANZANI SA PANZANI PESTO PF PESTO RGE 1CT 265G * NON BIO,11076
10275,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3038359001604,PANZANI,PESTO VERD,0,265,FLA PLAS,PESTO,PF,1CT,STD,3038359001604,1.179259996278094,0.0,0.7547188856364188,0.7547258661284898,0.7547316210774445,0.7547169811320756,0.7547474747474747,0.7546576879910214,0.7545725223309231,0.754681647940075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038359001604.0,265.0,FECULENTS FLA PLAS PANZANI SA PANZANI PESTO PF PESTO VERD 1CT 265G * NON BIO,11077
10704,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3760153840140,AUT MQ,PESTO MENTHE,0,80,POT,PESTO,FI,1CT,STD,3760153840140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760153840140.0,80.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO MENTHE 1CT 80G * NON BIO,11508
10705,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,8003979000424,AUT MQ,PESTO VERD,0,80,POT,PESTO,FI,1CT,STD,8003979000424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003979000424.0,80.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 80G * NON BIO,11509
10706,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3144550005157,AUT MQ,PESTO VERD,0,90,POT,PESTO,FI,1CT,STD,3144550005157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144550005157.0,90.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 90G * NON BIO,11510
10707,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,80409700,AUT MQ,PESTO VERD,0,90,POT,PESTO,FI,1CT,STD,0000080409700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80409700.0,90.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 90G * NON BIO,11511
10708,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3424150010165,AUT MQ,PESTO VERD,0,90,POT,PESTO,FI,1CT,STD,3424150010165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424150010165.0,90.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 90G * NON BIO,11512
10709,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,8032584372015,AUT MQ,PESTO VERD,0,95,POT,PESTO,FI,1CT,STD,8032584372015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032584372015.0,95.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 95G * NON BIO,11513
10710,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,8032680410178,AUT MQ,PESTO VERD,0,95,POT,PESTO,FI,1CT,STD,8032680410178,1.052649402390438,0.9649466539061392,1.0532544378698228,1.0519287833827893,1.053019145802651,1.0521739130434784,1.0526817640047677,1.053152039555006,1.0524553571428574,1.0526315789473684,1.052625,1.052890528905289,1.052080344332855,1.052710843373494,1.0528255528255528,1.0523338048090525,1.0523809523809524,1.0531855955678668,1.052015113350126,1.0524861878453038,1.0531483457844184,1.0529718456725756,1.0529259896729777,1.0523852385238526,1.0522388059701493,0.0,0.0,0.0,8032680410178.0,95.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 95G * NON BIO,11514
10711,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3424150010585,AUT MQ,PESTO VERD,0,390,POT,PESTO,MF,1CT,STD,3424150010585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424150010585.0,390.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO MF PESTO VERD 1CT 390G * NON BIO,11515
10712,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3337730004082,AUT MQ,PESTO VERD,0,400,POT,PESTO,MF,1CT,STD,3337730004082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337730004082.0,400.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO MF PESTO VERD 1CT 400G * NON BIO,11516
10713,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3512680000029,AUT MQ,BASILIC,0,180,POT,PESTO,PF,1CT,STD,3512680000029,0.9828591406828101,1.068463037287458,0.5551537070524413,0.5553772070626003,0.5558958652373661,0.5555555555555557,1.1111111111111112,1.1109643328929986,1.6666217581677334,2.2220472440944885,1.6667501251877817,1.1111111111111112,0.5555555555555556,0.5555555555555556,0.5553416746871992,0.5558546433378198,0.5558546433378198,0.5555555555555556,0.5557286892758937,0.5553809897879026,1.1113294797687858,1.6666666666666663,2.222052067381317,2.2224548547500653,1.111230521225148,1.111531190926276,0.5553997194950913,1.1116121758737316,3512680000029.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF BASILIC 1CT 180G * NON BIO,11517
10714,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,VMH UC Pond.,3512680000371,AUT MQ,GENOVESE,0,180,POT,PESTO,PF,1CT,STD,3512680000371,1.0494820333825574,1.049402497061938,0.0,0.0,0.0,0.5557894736842106,0.5555555555555556,0.5555555555555556,1.1112223016440317,1.1111111111111114,1.1111111111111114,1.1113716295427902,0.5560859188544153,0.0,0.5560859188544153,0.5550847457627118,0.0,0.5551470588235294,0.5558035714285715,0.5559772296015181,0.5558475689881736,1.1107325383304942,1.1113181183046108,1.1110985277463197,1.1106427818756586,0.0,0.0,0.0,3512680000371.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF GENOVESE 1CT 180G * NON BIO,11518
